Time,X_LBL_SinkMarks,X_CV_Warpage,Y_AreaCavityPressure1Dr1,Y_AreaCavityPressure1Max,Y_AreaInjectionSpeed,Y_AreaInjectionSpeedMax,Y_AreaInjectionStroke,Y_AreaMeltPressure,Y_AreaMeltPressureMax,Y_AreaPower,Y_AreaPowerMax,Y_BackPressureMax,Y_CavityPressure1Max,Y_CoolingTime,Y_CushionVolume,Y_CycleTime,Y_CylinderTemperature01,Y_CylinderTemperature02,Y_CylinderTemperature03,Y_CylinderTemperature04,Y_CylinderTemperature11,Y_EjectionTime,Y_FlangeTemperature,Y_HoldingTime,Y_InjectionPressureMax,Y_InjectionTime,Y_InjectionUnitBackwardsTime,Y_InjectionUnitForwardsTime,Y_OilTemperature,Y_PlastificationTime,Y_SchlAbb Zeit,Y_SchlAuf Zeit,Y_ToolClosingTime,Y_ToolOpeningTime,Y_ToolTemperature1,Y_ToolTemperature2,Y_TransferPressure,Y_TransferSpecificPressure1,Y_TransferStroke,Y_WaitingTime,X_SCA_PartWeight
2022-08-22 16:46:00,0,0.15,1499.0,204.0,102.9,20.8,524.6,7740.0,467.0,0.7,0.647,167,204.0,18.0,17.75,57.69,250,255,260,260,260,2.87,50,25.0,467.0,6.53,0.7,0.15,22,11.39,0.4,0.33,1.74,1.79,37,38,458.0,203.0,20.49,0.02,111.14
2022-08-22 16:47:00,0,0.21,1499.0,203.0,102.9,20.8,524.6,7743.0,462.0,0.7,0.646,170,203.0,18.0,17.72,57.51,250,255,260,260,260,2.87,50,25.0,466.0,6.53,0.7,0.15,22,11.36,0.4,0.33,1.58,1.79,38,38,457.0,203.0,20.49,0.02,111.13
2022-08-22 16:48:00,0,0.09,1503.0,203.0,102.9,20.8,524.6,7741.0,463.0,0.7,0.645,167,203.0,18.0,17.69,57.53,250,255,260,260,260,2.86,50,25.0,465.0,6.53,0.7,0.15,22,11.38,0.4,0.33,1.58,1.79,38,38,457.0,202.0,20.49,0.02,111.17
2022-08-22 16:49:00,0,0.18,1506.0,203.0,102.9,20.8,524.6,7734.0,463.0,0.7,0.646,170,203.0,18.0,17.73,57.53,250,255,260,260,260,2.88,50,25.0,466.0,6.53,0.7,0.15,22,11.39,0.4,0.33,1.58,1.79,39,38,458.0,203.0,20.49,0.02,111.14
2022-08-22 16:50:00,0,0.21,1504.0,204.0,102.9,20.8,524.6,7743.0,466.0,0.7,0.653,169,204.0,18.0,17.77,57.52,250,255,260,260,260,2.87,50,25.0,467.0,6.53,0.7,0.15,22,11.3,0.4,0.33,1.58,1.79,39,38,458.0,203.0,20.49,0.02,111.15
2022-08-22 16:51:00,0,0.23,1503.0,204.0,102.9,20.8,524.5,7753.0,464.0,0.7,0.648,168,204.0,18.0,17.74,57.52,250,255,260,260,260,2.87,50,25.0,467.0,6.53,0.7,0.15,22,11.41,0.4,0.33,1.58,1.79,39,38,458.0,203.0,20.49,0.02,111.15
2022-08-22 16:52:00,0,0.14,1505.0,202.0,102.9,20.8,524.5,7736.0,462.0,0.7,0.647,167,202.0,18.0,17.66,57.53,250,255,260,260,260,2.87,50,25.0,464.0,6.53,0.7,0.15,22,11.46,0.4,0.33,1.58,1.79,39,38,457.0,202.0,20.49,0.01,111.15
2022-08-22 16:53:00,0,0.17,1482.0,204.0,102.9,20.8,524.6,7739.0,465.0,0.7,0.647,171,204.0,18.0,17.84,57.52,250,255,260,260,260,2.87,50,25.0,468.0,6.53,0.7,0.15,22,11.45,0.4,0.33,1.58,1.79,39,38,460.0,204.0,20.49,0.02,111.11
2022-08-22 16:54:00,0,0.12,1502.0,203.0,102.9,20.8,524.6,7747.0,463.0,0.7,0.645,166,203.0,18.0,17.68,57.53,250,255,260,260,260,2.87,50,25.0,467.0,6.53,0.7,0.15,22,11.4,0.4,0.33,1.58,1.79,39,38,458.0,203.0,20.49,0.02,111.13
2022-08-22 16:55:00,0,0.19,1506.0,204.0,102.9,20.8,524.6,7750.0,463.0,0.7,0.644,170,204.0,18.0,17.73,57.53,250,255,260,260,260,2.87,50,25.0,466.0,6.53,0.7,0.15,22,11.45,0.4,0.33,1.58,1.79,39,38,458.0,203.0,20.49,0.02,111.14
2022-08-22 16:56:00,0,0.11,1502.0,203.0,102.9,20.8,524.6,7746.0,464.0,0.7,0.644,165,203.0,18.0,17.68,57.52,250,255,260,260,260,2.87,50,25.0,466.0,6.53,0.7,0.15,22,11.55,0.4,0.33,1.58,1.79,39,38,457.0,203.0,20.49,0.02,111.13
2022-08-22 16:57:00,0,0.15,1494.0,205.0,102.9,20.8,524.5,7740.0,466.0,0.7,0.647,167,205.0,18.0,17.85,57.51,250,255,260,260,260,2.86,50,25.0,468.0,6.53,0.7,0.15,22,11.49,0.4,0.33,1.58,1.79,39,38,460.0,205.0,20.49,0.02,111.12
2022-08-22 16:58:00,0,0.09,3340.0,230.0,102.9,20.8,524.5,11553.0,465.0,0.7,0.652,317,230.0,18.0,15.03,57.52,250,255,260,260,260,2.87,50,25.0,467.0,6.53,0.7,0.15,22,11.62,0.4,0.33,1.58,1.79,39,38,458.0,204.0,20.49,0.02,112.78
2022-08-22 16:59:00,0,0.06,3336.0,230.0,102.9,20.8,524.5,11545.0,463.0,0.7,0.646,318,230.0,18.0,14.91,57.52,250,255,260,260,260,2.86,50,25.0,466.0,6.53,0.7,0.15,22,11.74,0.4,0.33,1.58,1.79,39,38,458.0,203.0,20.49,0.02,112.77
2022-08-22 17:00:00,0,0.14,3347.0,230.0,102.9,20.8,524.5,11539.0,464.0,0.7,0.645,318,230.0,18.0,15.02,57.51,250,255,260,260,260,2.86,50,25.0,467.0,6.53,0.7,0.15,22,11.73,0.4,0.33,1.58,1.79,38,38,458.0,204.0,20.49,0.02,112.75
2022-08-22 17:01:00,0,0.12,3344.0,229.0,102.9,20.8,524.5,11541.0,468.0,0.7,0.652,318,229.0,18.0,15.04,57.67,250,255,260,260,260,2.86,50,25.0,470.0,6.53,0.7,0.15,22,11.67,0.4,0.33,1.74,1.78,38,38,463.0,205.0,20.49,0.02,112.74
2022-08-22 17:02:00,0,0.1,3336.0,230.0,102.9,20.8,524.5,11545.0,468.0,0.7,0.649,315,230.0,18.0,15.06,57.5,250,255,260,260,260,2.87,49,25.0,470.0,6.53,0.7,0.15,22,11.59,0.4,0.33,1.58,1.78,38,38,462.0,205.0,20.49,0.02,112.76
2022-08-22 17:03:00,0,0.05,3333.0,230.0,102.9,20.8,524.6,11544.0,464.0,0.7,0.647,317,230.0,18.0,14.92,57.49,250,255,260,260,260,2.86,50,25.0,468.0,6.53,0.69,0.15,22,11.63,0.4,0.33,1.58,1.78,38,38,459.0,204.0,20.49,0.02,112.74
2022-08-22 17:04:00,0,0.14,3334.0,230.0,102.9,20.8,524.5,11541.0,465.0,0.7,0.652,312,230.0,18.0,14.93,57.5,250,255,260,260,260,2.85,50,25.0,468.0,6.53,0.7,0.15,22,11.64,0.4,0.33,1.58,1.78,38,38,460.0,204.0,20.49,0.01,112.74
2022-08-22 17:05:00,0,0.09,3342.0,230.0,102.9,20.8,524.6,11535.0,468.0,0.7,0.647,315,230.0,18.0,14.91,57.5,250,255,260,260,260,2.86,50,25.0,469.0,6.53,0.69,0.15,22,11.63,0.4,0.33,1.58,1.78,38,38,460.0,204.0,20.49,0.02,112.74
2022-08-22 17:06:00,0,0.1,3339.0,230.0,102.9,20.8,524.6,11539.0,467.0,0.7,0.648,315,230.0,18.0,14.99,57.49,250,255,260,260,260,2.86,50,25.0,469.0,6.53,0.7,0.15,22,11.56,0.4,0.33,1.58,1.78,38,38,462.0,206.0,20.49,0.01,112.74
2022-08-22 17:07:00,0,0.14,3339.0,230.0,102.9,20.8,524.6,11548.0,467.0,0.7,0.649,315,230.0,18.0,15.14,57.49,250,255,260,260,260,2.86,50,25.0,471.0,6.53,0.69,0.15,22,11.55,0.4,0.33,1.58,1.78,38,38,463.0,207.0,20.49,0.02,112.75
2022-08-22 17:08:00,0,0.2,3300.0,230.0,102.9,20.8,524.6,11541.0,467.0,0.7,0.657,318,230.0,18.0,15.04,57.5,250,255,260,260,261,2.86,50,25.0,469.0,6.53,0.69,0.15,22,11.68,0.4,0.33,1.58,1.78,38,38,461.0,205.0,20.49,0.02,112.72
2022-08-22 17:09:00,0,0.12,3319.0,229.0,102.9,20.8,524.5,11546.0,467.0,0.7,0.652,316,229.0,18.0,15.08,57.52,250,255,260,260,261,2.85,50,25.0,470.0,6.53,0.69,0.15,22,11.57,0.4,0.33,1.58,1.78,38,38,463.0,206.0,20.49,0.02,112.72
2022-08-22 17:10:00,0,1.32,954.0,75.0,132.0,41.6,338.6,3030.0,274.0,10.7,4295.0,118,78.0,14.0,13.97,40.21,208,214,216,220,220,2.86,49,15.0,274.0,3.16,0.65,0.14,18,11.89,0.38,0.32,1.59,1.82,32,34,238.0,73.0,26.13,0.01,94.47
2022-08-22 17:11:00,0,1.21,950.0,75.0,132.0,41.6,338.6,3030.0,273.0,7.5,3436.0,119,77.0,14.0,13.94,40.23,209,214,215,220,220,2.86,50,15.0,275.0,3.16,0.65,0.14,18,11.85,0.38,0.32,1.59,1.82,32,34,238.0,72.0,26.13,0.01,94.38
2022-08-22 17:12:00,0,1.31,958.0,75.0,132.1,41.6,338.5,3022.0,273.0,10.7,4295.0,119,77.0,14.0,13.88,40.22,209,215,215,220,220,2.87,50,15.0,273.0,3.16,0.65,0.14,18,11.83,0.38,0.32,1.59,1.82,32,34,237.0,72.0,26.13,0.01,94.51
2022-08-22 17:13:00,0,1.54,933.0,77.0,132.0,41.6,338.6,3022.0,274.0,10.7,4295.0,119,79.0,14.0,14.14,40.21,209,215,215,220,220,2.87,50,15.0,275.0,3.16,0.65,0.15,18,11.74,0.38,0.32,1.59,1.82,32,34,239.0,73.0,26.13,0.01,94.49
2022-08-22 17:14:00,0,1.6,951.0,77.0,132.0,41.6,338.6,3029.0,275.0,7.5,3436.0,119,79.0,14.0,13.96,40.21,209,214,215,220,220,2.87,50,15.0,275.0,3.16,0.65,0.14,18,11.71,0.38,0.32,1.59,1.82,32,34,239.0,73.0,26.13,0.01,94.55
2022-08-22 17:15:00,0,1.34,939.0,77.0,131.9,41.6,338.7,3037.0,276.0,7.5,3436.0,121,79.0,14.0,14.29,40.2,209,214,215,220,220,2.86,50,15.0,278.0,3.16,0.65,0.14,18,11.78,0.38,0.32,1.59,1.82,32,34,243.0,73.0,26.13,0.01,94.38
2022-08-22 17:16:00,0,1.23,949.0,77.0,132.0,41.6,338.6,3026.0,275.0,10.7,4295.0,120,79.0,14.0,14.05,40.22,209,215,215,220,220,2.86,49,15.0,276.0,3.16,0.65,0.14,18,11.87,0.38,0.32,1.59,1.82,32,34,240.0,73.0,26.13,0.01,94.48
2022-08-22 17:17:00,0,1.38,900.0,77.0,132.0,41.6,338.5,3023.0,275.0,7.2,3006.5,119,79.0,14.0,14.43,40.22,209,215,215,220,220,2.87,49,15.0,277.0,3.16,0.65,0.15,18,11.78,0.38,0.32,1.59,1.82,32,34,241.0,74.0,26.13,0.01,94.33
2022-08-22 17:18:00,0,2.69,952.0,76.0,132.0,41.6,338.4,3028.0,274.0,10.7,4295.0,119,78.0,14.0,14.03,40.22,209,215,215,220,220,2.86,50,15.0,275.0,3.16,0.65,0.14,18,11.71,0.38,0.32,1.59,1.82,32,34,238.0,73.0,26.13,0.01,94.49
2022-08-22 17:19:00,0,1.51,937.0,77.0,131.8,41.6,338.7,3034.0,281.0,7.2,3006.5,119,79.0,14.0,14.28,40.21,209,215,215,220,219,2.87,50,15.0,282.0,3.16,0.65,0.14,18,11.79,0.38,0.32,1.59,1.81,32,34,244.0,74.0,26.13,0.01,94.38
2022-08-22 17:20:00,0,1.28,940.0,76.0,132.0,41.6,338.7,3021.0,272.0,11.1,3436.0,119,79.0,14.0,14.06,40.23,209,215,215,220,220,2.87,50,15.0,275.0,3.16,0.65,0.14,18,11.79,0.38,0.32,1.59,1.81,32,34,239.0,73.0,26.13,0.01,94.45
2022-08-22 17:21:00,0,1.46,947.0,76.0,132.0,41.6,338.7,3030.0,274.0,11.1,3436.0,119,79.0,14.0,14.08,40.21,209,215,215,220,220,2.87,50,15.0,276.0,3.16,0.65,0.15,18,11.68,0.38,0.32,1.59,1.81,32,34,239.0,73.0,26.13,0.01,94.46
2022-08-22 17:22:00,0,1.01,3052.0,151.0,135.7,60.3,266.4,5325.0,294.0,7.6,3436.0,177,151.0,20.0,10.17,50.28,208,214,215,220,219,3.18,50,20.0,294.0,2.22,0.65,0.14,18,11.69,0.38,0.32,1.6,1.82,49,49,230.0,68.0,25.3,0.01,96.36
2022-08-22 17:23:00,0,1.0,3042.0,148.0,135.8,60.3,266.3,5327.0,292.0,7.6,3436.0,176,148.0,20.0,10.22,50.27,208,214,215,220,220,2.87,50,20.0,296.0,2.22,0.64,0.14,18,11.76,0.38,0.32,1.59,1.82,49,49,231.0,68.0,25.3,0.01,96.31
2022-08-22 17:24:00,0,1.33,3061.0,151.0,135.8,60.3,266.2,5332.0,298.0,4.8,3006.5,176,151.0,20.0,10.21,50.29,208,214,215,220,220,2.86,49,20.0,298.0,2.22,0.64,0.14,18,11.71,0.38,0.32,1.59,1.81,49,49,232.0,69.0,25.3,0.01,96.34
2022-08-22 17:25:00,0,0.85,3035.0,149.0,135.7,60.3,266.3,5327.0,295.0,4.8,3006.5,177,149.0,20.0,10.27,50.28,209,214,215,220,220,2.87,49,20.0,296.0,2.22,0.64,0.14,18,11.72,0.38,0.32,1.59,1.81,49,49,231.0,69.0,25.3,0.01,96.32
2022-08-22 17:26:00,0,1.57,3067.0,151.0,135.6,60.3,266.5,5334.0,301.0,4.8,3006.5,176,151.0,20.0,10.33,50.28,209,214,215,220,220,2.86,50,20.0,301.0,2.22,0.64,0.14,18,11.68,0.38,0.32,1.59,1.81,49,49,231.0,69.0,25.3,0.01,96.35
2022-08-22 17:27:00,0,1.02,3046.0,151.0,135.7,60.3,266.4,5327.0,295.0,7.6,3436.0,177,151.0,20.0,10.23,50.28,209,214,215,220,220,2.87,50,20.0,295.0,2.22,0.64,0.14,18,11.76,0.38,0.32,1.6,1.81,49,49,231.0,69.0,25.3,0.01,96.34
2022-08-22 17:28:00,0,1.48,3059.0,151.0,135.7,60.3,266.6,5318.0,296.0,8.7,3436.0,176,151.0,20.0,10.26,50.27,209,215,215,220,220,2.87,50,20.0,297.0,2.22,0.64,0.14,18,11.66,0.38,0.32,1.59,1.81,49,49,231.0,69.0,25.3,0.01,96.34
2022-08-22 17:29:00,0,1.35,3064.0,151.0,135.7,60.3,266.6,5331.0,293.0,9.0,3436.0,177,151.0,20.0,10.24,50.27,209,215,215,220,220,2.86,50,20.0,296.0,2.22,0.64,0.14,18,11.64,0.38,0.32,1.59,1.81,49,49,231.0,69.0,25.3,0.01,96.34
2022-08-22 17:30:00,0,1.18,3047.0,151.0,135.8,60.3,266.3,5324.0,296.0,7.6,3436.0,177,151.0,20.0,10.12,50.27,209,215,215,220,220,2.86,50,20.0,298.0,2.22,0.64,0.14,18,11.7,0.38,0.32,1.59,1.81,49,49,232.0,68.0,25.3,0.01,96.37
2022-08-22 17:31:00,0,0.89,3051.0,150.0,135.7,60.3,266.2,5328.0,295.0,4.8,3006.5,176,150.0,20.0,10.23,50.26,209,215,215,220,220,2.86,50,20.0,296.0,2.22,0.64,0.14,18,11.64,0.38,0.32,1.59,1.82,49,49,231.0,69.0,25.3,0.01,96.35
2022-08-22 17:32:00,0,0.97,3013.0,147.0,135.9,60.3,266.0,5332.0,295.0,4.8,3006.5,178,147.0,20.0,10.19,50.27,209,215,215,220,220,2.86,50,20.0,296.0,2.22,0.64,0.14,18,11.65,0.38,0.32,1.59,1.82,49,49,232.0,68.0,25.3,0.01,96.31
2022-08-22 17:33:00,0,0.99,3050.0,150.0,135.8,60.3,266.3,5334.0,298.0,7.6,3436.0,175,150.0,20.0,10.19,50.27,210,215,215,220,220,2.86,50,20.0,298.0,2.22,0.64,0.14,18,11.68,0.38,0.32,1.59,1.82,49,49,231.0,69.0,25.3,0.01,96.34
2022-08-22 17:34:00,0,1.4,878.0,87.0,133.1,41.6,335.7,3068.0,295.0,4.7,3006.5,119,88.0,14.0,13.79,40.27,208,214,215,220,220,2.87,50,15.0,298.0,3.21,0.64,0.14,18,11.74,0.38,0.32,1.59,1.82,32,33,254.0,81.0,23.99,0.01,94.56
2022-08-22 17:35:00,0,1.49,850.0,87.0,133.0,41.6,336.0,3063.0,296.0,10.8,4295.0,120,88.0,14.0,13.96,40.28,208,214,215,220,220,2.87,50,15.0,298.0,3.21,0.63,0.14,18,11.73,0.38,0.32,1.59,1.82,32,33,254.0,81.0,23.99,0.01,94.47
2022-08-22 17:36:00,0,1.42,882.0,86.0,133.1,41.6,335.8,3069.0,296.0,7.6,3436.0,121,87.0,14.0,13.76,40.27,209,214,215,220,220,2.88,50,15.0,298.0,3.21,0.64,0.14,18,11.62,0.38,0.32,1.59,1.82,32,33,254.0,80.0,23.99,0.01,94.55
2022-08-22 17:37:00,0,1.2,870.0,87.0,132.8,41.6,336.0,3068.0,298.0,8.3,4295.0,120,88.0,14.0,14.1,40.27,209,214,215,220,220,2.87,50,15.0,298.0,3.21,0.64,0.14,18,11.72,0.38,0.32,1.59,1.82,32,33,255.0,81.0,23.99,0.01,94.51
2022-08-22 17:38:00,0,1.49,867.0,88.0,132.9,41.6,335.9,3067.0,299.0,8.3,4295.0,120,89.0,14.0,14.03,40.27,209,214,215,220,220,2.87,50,15.0,302.0,3.21,0.64,0.14,18,11.64,0.38,0.32,1.59,1.82,32,33,256.0,82.0,23.99,0.01,94.51
2022-08-22 17:39:00,0,1.47,873.0,87.0,132.9,41.6,336.2,3058.0,297.0,9.0,3436.0,121,88.0,14.0,13.98,40.29,209,214,215,220,220,2.86,50,15.0,300.0,3.21,0.63,0.14,18,11.67,0.38,0.32,1.59,1.82,32,33,256.0,81.0,23.99,0.01,94.56
2022-08-22 17:40:00,0,1.36,857.0,87.0,132.9,41.6,336.2,3065.0,299.0,8.6,3436.0,119,89.0,14.0,14.08,40.29,208,214,215,220,220,2.87,50,15.0,301.0,3.21,0.63,0.14,18,11.56,0.38,0.32,1.59,1.82,32,33,257.0,82.0,23.99,0.01,94.46
2022-08-22 17:41:00,0,1.34,865.0,87.0,132.8,41.6,336.2,3066.0,296.0,7.6,3436.0,119,89.0,14.0,14.11,40.27,209,214,215,220,220,2.87,50,15.0,299.0,3.21,0.63,0.14,18,11.59,0.38,0.32,1.59,1.82,32,33,255.0,82.0,23.99,0.01,94.52
2022-08-22 17:42:00,0,1.34,843.0,87.0,132.9,41.6,336.1,3062.0,298.0,6.1,3436.0,119,88.0,14.0,14.21,40.27,209,214,215,220,220,2.87,50,15.0,301.0,3.21,0.63,0.14,18,11.6,0.38,0.32,1.59,1.82,32,33,256.0,81.0,23.99,0.01,94.33
2022-08-22 17:43:00,0,1.51,846.0,86.0,133.0,41.6,335.9,3066.0,295.0,7.6,3436.0,119,88.0,14.0,14.03,40.26,209,214,215,220,220,2.87,50,15.0,299.0,3.21,0.63,0.14,18,11.54,0.38,0.32,1.59,1.82,32,33,254.0,81.0,23.99,0.01,94.42
2022-08-22 17:44:00,0,1.43,852.0,87.0,133.0,41.6,336.0,3067.0,298.0,7.6,3436.0,121,88.0,14.0,13.91,40.28,209,214,215,220,220,2.86,50,15.0,301.0,3.21,0.63,0.14,18,11.6,0.38,0.32,1.6,1.82,32,33,259.0,81.0,23.99,0.01,94.48
2022-08-22 17:45:00,0,1.34,863.0,87.0,133.0,41.6,336.0,3069.0,296.0,10.8,4295.0,120,88.0,14.0,13.94,40.28,209,214,215,220,220,2.87,50,15.0,299.0,3.21,0.63,0.14,18,11.62,0.38,0.32,1.59,1.82,32,33,254.0,81.0,23.99,0.01,94.49
2022-08-22 17:46:00,0,1.08,6128.0,246.0,138.6,108.6,193.0,8726.0,339.0,4.9,3436.0,276,246.0,26.0,7.79,60.37,209,214,215,220,220,2.86,49,25.0,341.0,1.28,0.62,0.14,19,11.6,0.37,0.32,1.6,1.84,65,65,211.0,54.0,26.48,0.01,97.36
2022-08-22 17:47:00,0,1.22,6131.0,246.0,138.5,108.6,193.3,8726.0,342.0,4.9,3436.0,276,246.0,26.0,7.83,60.34,209,214,215,220,220,2.86,50,25.0,342.0,1.28,0.62,0.14,19,11.58,0.37,0.32,1.6,1.84,65,65,211.0,54.0,26.48,0.01,97.3
2022-08-22 17:48:00,0,0.91,6134.0,246.0,138.6,108.6,192.8,8726.0,342.0,4.6,3006.5,277,246.0,26.0,7.75,60.36,209,214,215,220,220,2.86,50,25.0,342.0,1.28,0.62,0.14,19,11.54,0.37,0.32,1.6,1.84,65,65,210.0,53.0,26.48,0.01,97.34
2022-08-22 17:49:00,0,0.8,6125.0,246.0,138.6,108.6,193.1,8726.0,343.0,4.9,3436.0,276,246.0,26.0,7.78,60.35,209,214,215,220,220,2.86,50,25.0,344.0,1.28,0.63,0.14,19,11.53,0.37,0.32,1.6,1.84,65,65,211.0,54.0,26.48,0.01,97.32
2022-08-22 17:50:00,0,0.67,6123.0,246.0,138.5,108.6,193.3,8730.0,342.0,4.6,3006.5,276,246.0,26.0,7.89,60.37,209,214,215,220,220,2.86,50,25.0,345.0,1.28,0.62,0.14,19,11.51,0.37,0.32,1.6,1.84,65,66,213.0,55.0,26.48,0.01,97.34
2022-08-22 17:51:00,0,0.97,6130.0,246.0,138.8,108.6,192.3,8733.0,340.0,4.9,3436.0,276,246.0,26.0,7.54,60.37,210,215,215,220,220,2.86,50,25.0,342.0,1.28,0.62,0.14,19,11.58,0.37,0.32,1.6,1.84,65,66,210.0,52.0,26.48,0.01,97.31
2022-08-22 17:52:00,0,0.92,6123.0,246.0,138.5,108.6,193.4,8724.0,341.0,6.4,3436.0,277,246.0,26.0,7.82,60.36,210,215,215,220,220,2.87,50,25.0,343.0,1.28,0.62,0.14,19,11.55,0.37,0.32,1.6,1.84,65,66,212.0,54.0,26.48,0.01,97.3
2022-08-22 17:53:00,0,1.33,6116.0,246.0,138.4,108.6,193.7,8731.0,342.0,6.4,3436.0,276,246.0,26.0,7.9,60.37,210,215,215,220,220,2.86,50,25.0,343.0,1.28,0.62,0.14,19,11.5,0.37,0.32,1.6,1.84,65,66,213.0,54.0,26.48,0.01,97.32
2022-08-22 17:54:00,0,1.15,6115.0,246.0,138.5,108.6,193.5,8721.0,344.0,6.4,3436.0,277,246.0,26.0,7.85,60.38,210,215,215,220,220,2.87,50,25.0,346.0,1.28,0.62,0.14,19,11.55,0.37,0.32,1.6,1.84,65,66,213.0,54.0,26.48,0.01,97.3
2022-08-22 17:55:00,0,1.16,6126.0,246.0,138.7,108.6,192.8,8729.0,339.0,4.9,3436.0,276,246.0,26.0,7.68,60.36,210,215,215,220,220,2.87,50,25.0,342.0,1.28,0.62,0.14,19,11.59,0.37,0.32,1.6,1.84,65,66,211.0,53.0,26.48,0.01,97.35
2022-08-22 17:56:00,0,1.13,6114.0,246.0,138.7,108.6,192.9,8714.0,340.0,3.9,3436.0,276,246.0,26.0,7.65,60.35,210,215,215,220,220,2.87,50,25.0,342.0,1.28,0.62,0.14,19,11.5,0.37,0.32,1.6,1.84,65,65,211.0,52.0,26.48,0.01,97.31
2022-08-22 17:57:00,0,1.18,6119.0,246.0,138.5,108.6,193.5,8720.0,340.0,4.9,3436.0,279,246.0,26.0,7.85,60.37,210,215,215,220,220,2.86,50,25.0,342.0,1.28,0.62,0.14,19,11.57,0.37,0.32,1.6,1.84,65,66,212.0,54.0,26.48,0.01,97.31
2022-08-22 17:58:00,0,1.48,3533.0,189.0,136.4,49.4,296.8,5105.0,252.0,8.2,4295.0,226,189.0,20.0,10.32,46.67,227,233,235,241,241,3.15,49,15.0,252.0,2.69,0.59,0.14,19,11.41,0.37,0.32,1.6,1.84,68,69,202.0,61.0,25.44,0.01,95.6
2022-08-22 17:59:00,0,1.54,3550.0,190.0,136.6,49.4,296.6,5111.0,252.0,4.6,3436.0,226,190.0,20.0,10.13,46.67,227,233,235,241,241,3.15,50,15.0,252.0,2.69,0.59,0.14,19,11.48,0.37,0.32,1.6,1.84,68,69,201.0,61.0,25.44,0.01,95.58
2022-08-22 18:00:00,0,1.89,3530.0,190.0,136.4,49.4,296.9,5096.0,252.0,4.6,3436.0,226,190.0,20.0,10.3,45.75,227,233,235,241,241,3.14,50,15.0,252.0,2.69,0.59,0.14,19,11.53,0.37,0.32,1.6,1.84,68,70,203.0,61.0,25.44,0.01,95.57
2022-08-22 18:01:00,0,1.66,3505.0,189.0,136.4,49.4,296.9,5105.0,252.0,4.6,3436.0,226,189.0,20.0,10.24,45.75,228,233,235,241,240,2.86,50,15.0,252.0,2.69,0.59,0.14,19,11.35,0.37,0.32,1.6,1.84,68,70,204.0,61.0,25.44,0.01,95.56
2022-08-22 18:02:00,0,1.82,3535.0,190.0,136.4,49.4,297.1,5101.0,252.0,6.1,3436.0,224,190.0,20.0,10.33,45.74,228,234,235,241,240,2.87,50,15.0,252.0,2.69,0.59,0.14,19,11.41,0.37,0.32,1.6,1.84,68,70,202.0,61.0,25.44,0.01,95.57
2022-08-22 18:03:00,0,1.53,3542.0,190.0,136.5,49.4,296.7,5108.0,252.0,8.2,4295.0,227,190.0,20.0,10.17,45.74,228,234,235,240,240,2.87,50,15.0,252.0,2.69,0.59,0.14,19,11.45,0.37,0.32,1.6,1.84,68,70,202.0,61.0,25.44,0.01,95.58
2022-08-22 18:04:00,0,1.62,3536.0,190.0,136.4,49.4,297.1,5105.0,252.0,6.4,3436.0,226,190.0,20.0,10.31,45.74,229,234,235,240,240,2.86,50,15.0,252.0,2.69,0.59,0.14,19,11.47,0.37,0.32,1.6,1.84,68,70,202.0,61.0,25.44,0.01,95.6
2022-08-22 18:05:00,0,1.57,3524.0,189.0,136.4,49.4,297.0,5092.0,252.0,4.6,3436.0,227,189.0,20.0,10.3,45.74,229,234,235,240,240,2.86,50,15.0,252.0,2.69,0.59,0.14,19,11.46,0.37,0.32,1.6,1.84,68,70,203.0,61.0,25.44,0.01,95.6
2022-08-22 18:06:00,0,1.74,3535.0,190.0,136.7,49.4,296.5,5103.0,252.0,6.1,3436.0,226,190.0,20.0,10.05,45.75,228,234,235,240,240,2.86,50,15.0,252.0,2.69,0.59,0.14,19,11.41,0.37,0.32,1.6,1.84,68,70,201.0,60.0,25.44,0.01,95.59
2022-08-22 18:07:00,0,1.62,3531.0,190.0,136.6,49.4,296.6,5092.0,252.0,4.6,3436.0,227,190.0,20.0,10.13,45.74,229,235,235,240,240,2.86,50,15.0,252.0,2.69,0.59,0.14,19,11.43,0.37,0.32,1.6,1.84,68,70,202.0,60.0,25.44,0.01,95.56
2022-08-22 18:08:00,0,1.61,3530.0,190.0,136.4,49.4,296.9,5101.0,252.0,4.3,3006.5,227,190.0,20.0,10.33,45.75,229,235,235,240,240,2.86,50,15.0,252.0,2.69,0.59,0.14,19,11.33,0.37,0.32,1.6,1.84,68,69,203.0,62.0,25.44,0.01,95.59
2022-08-22 18:09:00,0,1.68,3524.0,189.0,136.3,49.4,297.0,5100.0,252.0,4.3,3006.5,226,189.0,20.0,10.41,45.77,229,235,235,240,240,2.87,50,15.0,252.0,2.69,0.59,0.14,19,11.33,0.37,0.32,1.6,1.84,68,69,203.0,62.0,25.44,0.01,95.6
2022-08-22 18:10:00,0,7.1,2364.0,104.0,135.9,108.6,203.3,4564.0,302.0,0.9,3.171,128,104.0,14.0,9.38,45.83,227,233,235,240,241,2.86,49,22.5,304.0,1.28,0.59,0.14,19,11.38,0.38,0.32,1.6,1.82,50,50,189.0,50.0,26.08,0.01,96.06
